".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"CAJAZEIRAS",-38.4281257293192,-6.87126556833464,-64.3789850223709,69,8749.00534454523,TRUE
"CAJAZEIRAS",-38.517446913757,-6.87688947925999,-57.8584778282382,49,4129.8409106216,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.3624441886792,-6.6699925978035,-66.8459559340833,52,11622.7053333166,TRUE
"TRIUNFO",-38.5849636972421,-6.58032584973335,-51.6963340478984,25,2031.54353323603,TRUE
"SOUSA",-38.1943228716269,-6.83692260590106,-63.902039468484,43,8281.5457261086,TRUE
"NAZAREZINHO",-38.2906546300515,-6.91599826168458,-56.4670444226539,57,3518.53318839485,TRUE
"LASTRO",-38.2145488726679,-6.56418718051355,-62.2057272175008,43,6812.33178628189,TRUE
"UIRAÚNA",-38.3350558817625,-6.52112448393091,-58.7024785228049,45,4551.27792738488,TRUE
"CAJAZEIRAS",-38.6386421407811,-6.95446563875958,-60.0381842620796,43,5307.85003208285,TRUE
"TRIUNFO",-38.5879825346643,-6.65452849565263,-63.9879928267322,45,8363.90462898663,TRUE
"UIRAÚNA",-38.4083371618768,-6.55742724999509,-57.3314899081725,38,3886.72600524677,TRUE
"SOUSA",-38.2640534432145,-6.72962296629048,-59.3148115074327,51,4883.71156220708,TRUE
"SOUSA",-38.2743033168377,-6.881257615082,-61.067442092592,45,5975.60023046078,TRUE
"TRIUNFO",-38.569692330319,-6.63757950105428,-62.8415345991368,45,7329.6993428523,TRUE
